vaga_simplificada,senioridade,nome_empresa,tamanho,tipo_propriedade,industria,setor,receita,cidade,estado,idade_empresa,nota,fg_glassdor_est,fg_por_hora,descricao_qtd_palavras,estatistica,programacao,etl,saas,ferramentas_bi,ml_ai,salario_medio
Data Engineer,Unknown,Trexin Consulting,51 to 200 Employees,Company - Private,Consulting,Business Services,$25 to $50 million (USD),Chicago,IL,16.0,4.0,1,0,189,0,0,0,0,0,1,97500.0
Data Scientist,Unknown,Excelerated Analytics LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Stafford,VA,37.0,4.0,1,0,132,1,0,0,0,0,0,97500.0
Data Scientist,Unknown,Skan,1 to 50 Employees,Company - Private,Staffing & Outsourcing,Business Services,Unknown,San Jose,CA,8.0,4.8,1,0,64,1,0,0,0,0,0,97500.0
Data Scientist,Unknown,PSG Global Solutions,1001 to 5000 Employees,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),Irvine,CA,12.0,4.1,1,0,83,0,1,0,0,0,0,97500.0
Data Scientist,Unknown,CES Limited,51 to 200 Employees,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),Woonsocket,RI,8.0,3.5,1,0,81,0,0,0,0,1,0,97500.0
Data Scientist,Unknown,Northwell Health,10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Lake Success,NY,24.0,4.1,1,0,97,1,0,0,0,0,1,97500.0
Data Scientist,Unknown,"Sunfish, Inc.",Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,37.0,4.0,1,0,121,0,0,0,0,0,1,97500.0
Data Scientist,Unknown,ApTask India Private Limited,Unknown,Unknown,Unknown,Unknown,Unknown,Broomfield,CO,37.0,4.0,1,0,69,1,1,0,0,0,1,97500.0
Data Scientist,Unknown,#twiceasnice Recruiting,Unknown,Company - Public,Unknown,Unknown,Unknown,Washington,DC,37.0,5.0,1,0,161,0,0,0,0,0,0,97500.0
Machine Learning,Unknown,Ursus,1 to 50 Employees,Company - Private,IT Services,Information Technology,Unknown,Menlo Park,CA,6.0,4.4,1,0,86,0,0,0,0,0,1,154500.0
Data Scientist,Unknown,Northwell Health,10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Lake Success,NY,24.0,4.1,1,0,97,1,0,0,0,0,1,154500.0
Data Scientist,Junior,PayPal,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),San Jose,CA,23.0,4.1,1,0,391,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Hulu,1001 to 5000 Employees,Company - Private,TV Broadcast & Cable Networks,Media,$1 to $2 billion (USD),New York,NY,14.0,3.9,1,0,115,1,0,0,0,0,1,154500.0
Data Scientist,Unknown,Harnham,51 to 200 Employees,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD),Chicago,IL,15.0,3.9,1,0,65,1,0,0,0,0,0,154500.0
Data Scientist,Unknown,Rhino New York,51 to 200 Employees,Company - Private,Insurance Carriers,Insurance,Unknown,Remote,Na,4.0,4.8,1,0,163,0,0,0,0,0,0,154500.0
Data Scientist,Junior,Cleveland Clinic,10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),Cleveland,OH,100.0,3.9,1,0,76,1,0,0,0,0,1,154500.0
Data Scientist,Unknown,Waymo,Unknown,Company - Private,Computer Hardware & Software,Information Technology,Unknown,Mountain View,CA,12.0,4.0,1,0,196,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Kagr Llc,1001 to 5000 Employees,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$1 to $2 billion (USD),Foxboro,MA,23.0,4.2,1,0,141,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Visa,10000+ Employees,Company - Public,IT Services,Information Technology,$10+ billion (USD),Foster City,CA,63.0,4.1,1,0,190,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,"Grammarly, Inc.",201 to 500 Employees,Company - Private,Internet,Information Technology,Unknown,San Francisco,CA,12.0,5.0,1,0,141,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Duolingo,201 to 500 Employees,Company - Private,Internet,Information Technology,$100 to $500 million (USD),Pittsburgh,PA,10.0,4.6,1,0,424,1,1,1,0,0,1,154500.0
Data Scientist,Unknown,4Insite,1 to 50 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,Sacramento,CA,2.0,4.0,1,0,89,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,NutaNXT Technologies,Unknown,Company - Private,Unknown,Unknown,Unknown,Santa Clara,CA,37.0,4.0,1,0,83,0,0,0,0,0,1,154500.0
Data Scientist,Unknown,Density,1 to 50 Employees,Company - Private,Internet,Information Technology,Unknown,Remote,Na,7.0,4.7,1,0,149,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Texas Research International Inc,51 to 200 Employees,Company - Private,Research & Development,Business Services,Less than $1 million (USD),Austin,TX,37.0,5.0,1,0,85,1,0,0,0,1,0,154500.0
Data Scientist,Unknown,J.D. Power,1001 to 5000 Employees,Company - Private,Research & Development,Business Services,$100 to $500 million (USD),California,CA,53.0,3.0,1,0,716,1,1,1,1,1,1,154500.0
Data Scientist,Unknown,Olive,501 to 1000 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,Remote,Na,9.0,4.1,1,0,666,1,0,1,0,1,1,154500.0
Data Scientist,Unknown,Honey,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),Boulder,CO,23.0,4.1,1,0,233,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Modernize,51 to 200 Employees,Company - Private,Internet,Information Technology,Unknown,Texas,TX,16.0,4.1,1,0,556,1,1,1,0,0,1,154500.0
Data Scientist,Unknown,Zynga,1001 to 5000 Employees,Company - Public,Video Games,Media,$500 million to $1 billion (USD),Austin,TX,14.0,4.4,1,0,331,0,0,0,0,0,1,154500.0
Data Scientist,Unknown,Workday,10000+ Employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$2 to $5 billion (USD),New York,NY,16.0,4.2,1,0,162,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,"HealthCare, Inc.",51 to 200 Employees,Private Practice / Firm,Internet,Information Technology,Unknown,Remote,Na,7.0,4.6,1,0,143,0,0,0,0,0,1,154500.0
Data Scientist,Unknown,Shearman & Sterling LLP,1001 to 5000 Employees,Company - Private,Legal,Accounting & Legal,$500 million to $1 billion (USD),New York,NY,148.0,3.7,1,0,132,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Luminant Generation Company LLC,1001 to 5000 Employees,Subsidiary or Business Segment,Utilities,"Oil, Gas, Energy & Utilities",$100 to $500 million (USD),Irving,TX,37.0,3.6,1,0,127,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Zensar Technologies,5001 to 10000 Employees,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),San Jose,CA,20.0,3.5,1,0,165,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Spencer Stuart,1001 to 5000 Employees,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),New York,NY,65.0,4.0,1,0,148,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Facebook,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),Washington,DC,17.0,4.3,1,0,270,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Calendly,201 to 500 Employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,Georgia,GA,8.0,4.1,1,0,432,1,0,1,1,0,1,154500.0
Data Scientist,Unknown,Southern New Hampshire University,10000+ Employees,College / University,Colleges & Universities,Education,Unknown,Manchester,NH,89.0,4.2,1,0,174,0,0,0,0,0,0,154500.0
Data Scientist,Unknown,Workday,10000+ Employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$2 to $5 billion (USD),New York,NY,16.0,4.2,1,0,162,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Zynga,1001 to 5000 Employees,Company - Public,Video Games,Media,$500 million to $1 billion (USD),Austin,TX,14.0,4.4,1,0,331,0,0,0,0,0,1,131000.0
Data Scientist,Unknown,Facebook,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),Washington,DC,17.0,4.3,1,0,270,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,"HealthCare, Inc.",51 to 200 Employees,Private Practice / Firm,Internet,Information Technology,Unknown,Remote,Na,7.0,4.6,1,0,143,0,0,0,0,0,1,131000.0
Data Scientist,Unknown,Olive,501 to 1000 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,Remote,Na,9.0,4.1,1,0,553,1,1,1,0,0,1,131000.0
Data Scientist,Unknown,Shearman & Sterling LLP,1001 to 5000 Employees,Company - Private,Legal,Accounting & Legal,$500 million to $1 billion (USD),New York,NY,148.0,3.7,1,0,132,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Zensar Technologies,5001 to 10000 Employees,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),San Jose,CA,20.0,3.5,1,0,165,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Luminant Generation Company LLC,1001 to 5000 Employees,Subsidiary or Business Segment,Utilities,"Oil, Gas, Energy & Utilities",$100 to $500 million (USD),Irving,TX,37.0,3.6,1,0,127,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Southern New Hampshire University,10000+ Employees,College / University,Colleges & Universities,Education,Unknown,Manchester,NH,89.0,4.2,1,0,174,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Spencer Stuart,1001 to 5000 Employees,Company - Private,Staffing & Outsourcing,Business Services,$10 to $25 million (USD),New York,NY,65.0,4.0,1,0,148,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Ibotta,501 to 1000 Employees,Company - Private,Internet,Information Technology,Unknown,Denver,CO,9.0,3.8,1,0,825,1,1,1,0,1,1,131000.0
Data Scientist,Unknown,CyberCoders,201 to 500 Employees,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),Baltimore,MD,22.0,4.1,1,0,122,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,QuinStreet,501 to 1000 Employees,Company - Public,Advertising & Marketing,Business Services,$500 million to $1 billion (USD),Foster City,CA,22.0,3.9,1,0,154,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Klaviyo,501 to 1000 Employees,Company - Private,Internet,Information Technology,Unknown,Boston,MA,9.0,4.9,1,0,649,1,0,0,0,0,1,131000.0
Data Scientist,Senior,Netflix,5001 to 10000 Employees,Company - Public,Internet,Information Technology,$5 to $10 billion (USD),Los Gatos,CA,24.0,4.2,1,0,139,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,BitSight,201 to 500 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,Boston,MA,10.0,4.0,1,0,113,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Berkley,1 to 50 Employees,Company - Private,Logistics & Supply Chain,Transportation & Logistics,$25 to $50 million (USD),Chesterfield,MO,9.0,4.4,1,0,151,0,1,0,0,0,0,131000.0
Data Scientist,Unknown,TransUnion,5001 to 10000 Employees,Company - Public,Financial Analytics & Research,Finance,$1 to $2 billion (USD),Chicago,IL,53.0,4.0,1,0,173,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Snapchat,1001 to 5000 Employees,Company - Public,Computer Hardware & Software,Information Technology,Unknown,Los Angeles,CA,10.0,4.2,1,0,123,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Nauto,51 to 200 Employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,Palo Alto,CA,6.0,4.1,1,0,127,0,0,0,0,0,1,131000.0
Data Scientist,Unknown,Ubisoft,10000+ Employees,Company - Public,Video Games,Media,$2 to $5 billion (USD),Cary,NC,35.0,3.9,1,0,153,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Intone Networks,201 to 500 Employees,Company - Private,IT Services,Information Technology,$10 to $25 million (USD),Remote,Na,37.0,4.4,1,0,252,1,1,0,0,1,1,131000.0
Data Scientist,Unknown,Kaiser Permanente,10000+ Employees,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD),Pasadena,CA,76.0,4.0,1,0,240,0,0,0,0,1,0,131000.0
Data Scientist,Unknown,XIFIN,201 to 500 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,$50 to $100 million (USD),San Diego,CA,24.0,4.3,1,0,164,0,0,0,0,0,0,131000.0
Data Scientist,Unknown,Jacobs,10000+ Employees,Company - Public,Architectural & Engineering Services,Business Services,$10+ billion (USD),San Francisco,CA,74.0,3.8,1,0,282,0,0,0,1,0,0,131000.0
Data Scientist,Unknown,IBM,10000+ Employees,Company - Public,IT Services,Information Technology,$10+ billion (USD),Austin,TX,110.0,3.9,1,0,767,0,0,0,0,0,1,131000.0
Data Scientist,Unknown,DeepHealth,Unknown,Company - Private,Unknown,Unknown,Unknown,Cambridge,MA,37.0,4.0,1,0,96,0,1,0,0,0,1,131000.0
Data Scientist,Unknown,Rhombus Power,Unknown,Company - Public,Unknown,Unknown,Unknown,Mountain View,CA,37.0,4.0,1,0,490,1,0,1,1,1,1,131000.0
Data Scientist,Unknown,Halo Solutions,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,37.0,4.0,0,1,74,0,0,0,0,0,1,53400.0
Data Scientist,Unknown,"Sunfish, Inc.",Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,37.0,4.0,0,0,121,0,0,0,0,0,1,120000.0
Director,Executive,Charles Schwab,10000+ Employees,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),Lone Tree,CO,48.0,3.9,0,0,163,0,0,0,0,0,1,199500.0
Data Scientist,Unknown,Interview Query,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,37.0,4.0,0,1,151,0,0,0,0,0,1,72600.0
Data Scientist,Unknown,US Internal Revenue Service,10000+ Employees,Government,Federal Agencies,Government,Unknown,Charlotte Amalie,VI,159.0,3.7,0,0,48,1,0,0,0,0,0,99500.0
Data Scientist,Unknown,LineSlip Solutions,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,37.0,4.0,0,0,104,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,TWO NIL,1 to 50 Employees,Company - Private,Advertising & Marketing,Business Services,Unknown,California,CA,2.0,2.9,0,0,517,1,1,1,0,1,1,183000.0
Data Scientist,Senior,"Innovent Biologics(Suzhou)Co.,Ltd.",Unknown,Unknown,Unknown,Unknown,Unknown,Rockville,MD,37.0,4.0,0,0,80,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,Illumina,5001 to 10000 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$2 to $5 billion (USD),San Diego,CA,23.0,4.1,0,0,267,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,Adlumin Inc.,Unknown,Unknown,Unknown,Unknown,Unknown,Washington,DC,37.0,4.0,0,0,164,1,0,0,0,1,1,183000.0
Data Scientist,Unknown,Calendly,201 to 500 Employees,Company - Private,Computer Hardware & Software,Information Technology,Unknown,Georgia,GA,8.0,4.1,0,0,432,1,0,1,1,0,1,183000.0
Data Scientist,Unknown,Interview Query,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,37.0,4.0,0,0,151,0,0,0,0,0,1,183000.0
Data Scientist,Unknown,AstraZeneca,10000+ Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),Gaithersburg,MD,108.0,4.2,0,0,92,0,0,0,0,0,0,183000.0
Data Scientist,Junior,HEB,10000+ Employees,Company - Private,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),Spring,TX,116.0,4.3,0,0,394,1,1,1,0,0,1,183000.0
Data Scientist,Unknown,TCS,1 to 50 Employees,Company - Private,Telecommunications Services,Telecommunications,Unknown,Raritan,NJ,74.0,4.0,0,0,57,0,1,0,0,0,0,183000.0
Data Scientist,Unknown,TCS,10000+ Employees,Company - Public,IT Services,Information Technology,$10+ billion (USD),Raritan,NJ,110.0,3.9,0,0,57,0,1,0,0,0,0,183000.0
Data Scientist,Unknown,Stanford Health Care,10000+ Employees,Hospital,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),Palo Alto,CA,64.0,3.9,0,0,143,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,Siemens,10000+ Employees,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,$10+ billion (USD),Tarrytown,NY,178.0,4.1,0,0,162,1,0,0,0,0,1,183000.0
Data Engineer,Junior,Technica Corporation,201 to 500 Employees,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),Sterling,VA,30.0,3.4,0,0,152,0,0,0,0,0,0,183000.0
Data Engineer,Junior,Google,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),Goleta,CA,23.0,4.5,0,0,135,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,Sun Oak,1 to 50 Employees,Company - Private,Consulting,Business Services,Unknown,Miami,FL,3.0,4.0,0,0,211,1,0,0,0,0,0,183000.0
Data Scientist,Senior,Deck,51 to 200 Employees,Company - Private,Unknown,Unknown,Unknown,Remote,Na,37.0,3.6,0,0,69,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,Lakeland Book Company,Unknown,Unknown,Unknown,Unknown,Unknown,Bolingbrook,IL,37.0,4.0,0,0,125,1,0,0,0,0,1,183000.0
Data Scientist,Unknown,Darkblade Systems Corporation,51 to 200 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$10 to $25 million (USD),McLean,VA,11.0,4.8,0,0,39,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,Arundo Analytics,51 to 200 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,Houston,TX,6.0,4.0,0,0,908,1,1,0,0,0,1,183000.0
Data Engineer,Unknown,Cisco Systems,10000+ Employees,Company - Private,Computer Hardware & Software,Information Technology,$10+ billion (USD),San Jose,CA,37.0,4.3,0,0,702,1,1,1,0,1,1,183000.0
Data Scientist,Unknown,eBay Inc.,10000+ Employees,Company - Public,Internet,Information Technology,$10+ billion (USD),San Jose,CA,26.0,4.0,0,0,121,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,Nuvento systems,51 to 200 Employees,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),Overland Park,KS,14.0,3.7,0,0,30,0,0,1,0,1,0,183000.0
Data Engineer,Unknown,HP,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,Unknown,Spring,TX,82.0,4.2,0,0,110,1,0,0,0,0,0,183000.0
Data Scientist,Unknown,"giftHEALTH, Inc.",1 to 50 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,Columbus,OH,1.0,4.0,0,0,88,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,McKinsey & Company,10000+ Employees,Company - Private,Consulting,Business Services,Unknown,East Boston,MA,95.0,4.4,0,0,74,1,1,1,0,0,1,183000.0
Data Scientist,Unknown,Yeoman Asset Management,Unknown,Unknown,Unknown,Unknown,Unknown,Louisville,CO,37.0,4.0,0,0,170,0,0,0,0,0,0,183000.0
Data Scientist,Senior,Salesforce,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Remote,Na,22.0,4.4,0,0,185,0,0,0,0,1,1,142000.0
Data Scientist,Unknown,Arundo Analytics,51 to 200 Employees,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown,Houston,TX,6.0,4.0,0,0,908,1,1,0,0,0,1,142000.0
Data Scientist,Senior,Envision,51 to 200 Employees,Company - Private,Advertising & Marketing,Business Services,Unknown,Saint Louis,MO,37.0,4.0,0,0,75,1,1,0,0,0,1,142000.0
Data Scientist,Unknown,Delaware Nation Industries,Unknown,Unknown,Unknown,Unknown,Unknown,Washington,DC,37.0,4.0,0,0,77,0,0,0,0,0,0,142000.0
Data Scientist,Senior,Slack,1001 to 5000 Employees,Company - Public,Internet,Information Technology,Unknown,San Francisco,CA,7.0,4.7,0,0,437,1,1,1,0,0,1,142000.0
Data Scientist,Mid,ZoomInfo Technologies LLC,1001 to 5000 Employees,Company - Public,Computer Hardware & Software,Information Technology,Unknown,Vancouver,WA,21.0,4.0,0,0,281,1,1,1,1,1,1,142000.0
Data Scientist,Senior,Eagle Rock Analytics,Unknown,Unknown,Unknown,Unknown,Unknown,Remote,Na,37.0,4.0,0,0,147,0,0,0,0,0,0,142000.0
Data Scientist,Mid,Caterpillar,10000+ Employees,Company - Public,Industrial Manufacturing,Manufacturing,$10+ billion (USD),Houston,TX,96.0,3.9,0,0,136,1,0,0,0,0,0,142000.0
Data Scientist,Unknown,FriendFinder Networks,201 to 500 Employees,Company - Private,Internet,Information Technology,$25 to $50 million (USD),Campbell,CA,25.0,2.9,0,0,124,0,0,0,0,0,0,142000.0
Data Scientist,Executive,New York University,10000+ Employees,College / University,Colleges & Universities,Education,$5 to $10 billion (USD),New York,NY,190.0,4.3,0,0,75,0,0,0,0,0,0,142000.0
Data Scientist,Unknown,James River Insurance Company,501 to 1000 Employees,Company - Public,Insurance Carriers,Insurance,$100 to $500 million (USD),Remote,Na,19.0,3.1,0,0,166,0,0,0,0,0,0,142000.0
Data Scientist,Senior,"Innovent Biologics(Suzhou)Co.,Ltd.",Unknown,Unknown,Unknown,Unknown,Unknown,Rockville,MD,37.0,4.0,0,0,80,0,0,0,0,0,0,142000.0
Data Scientist,Unknown,23andMe,501 to 1000 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,Sunnyvale,CA,15.0,4.1,0,0,457,0,0,1,1,0,0,142000.0
Unknown,Unknown,Massive Bio,1 to 50 Employees,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,Remote,Na,7.0,4.7,0,0,57,0,0,0,0,0,1,142000.0
Data Scientist,Unknown,ALLDATA,501 to 1000 Employees,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,$50 to $100 million (USD),Elk Grove,CA,35.0,4.0,0,0,136,0,0,0,0,0,0,142000.0
Data Scientist,Unknown,US Internal Revenue Service,10000+ Employees,Government,Federal Agencies,Government,Unknown,Charlotte Amalie,VI,159.0,3.7,0,0,34,0,0,0,0,0,0,141000.0
Data Scientist,Senior,Attunely,Unknown,Unknown,Unknown,Unknown,Unknown,Seattle,WA,37.0,4.0,0,0,124,1,0,0,0,0,1,180000.0
Data Scientist,Senior,Microsoft,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Redmond,WA,46.0,4.4,0,0,166,0,0,0,0,1,0,183000.0
Data Scientist,Mid,Humana,10000+ Employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Irving,TX,60.0,4.1,0,0,112,1,0,0,0,0,0,183000.0
Data Scientist,Unknown,Atruz Solutions,Unknown,Unknown,Unknown,Unknown,Unknown,San Diego,CA,37.0,4.0,0,0,89,1,0,0,0,0,1,183000.0
Data Scientist,Senior,Salesforce,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),Remote,Na,22.0,4.4,0,0,185,0,0,0,0,1,1,183000.0
Data Scientist,Senior,Albertsons Companies,10000+ Employees,Company - Public,Grocery Stores & Supermarkets,Retail,$10+ billion (USD),Pleasanton,CA,82.0,3.4,0,0,153,0,0,0,0,0,0,183000.0
Data Scientist,Junior,"Advanced Micro Devices, Inc.",5001 to 10000 Employees,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),Austin,TX,52.0,4.1,0,0,123,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,Deliverr Inc,51 to 200 Employees,Company - Private,Logistics & Supply Chain,Transportation & Logistics,Unknown,California,CA,4.0,4.7,0,0,364,1,1,1,1,0,1,183000.0
Data Scientist,Senior,Paylocity,1001 to 5000 Employees,Company - Public,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),Remote,Na,24.0,4.4,0,0,113,0,0,0,0,0,0,183000.0
Data Scientist,Unknown,Orchard,51 to 200 Employees,Company - Private,Real Estate,Real Estate,Unknown,New York,NY,4.0,4.8,0,0,689,1,0,1,0,1,1,183000.0
Director,Executive,Arizona State University,5001 to 10000 Employees,College / University,Colleges & Universities,Education,$1 to $2 billion (USD),Tempe,AZ,136.0,4.3,0,0,152,1,0,0,0,1,0,183000.0
Data Engineer,Unknown,Raytheon Intelligence & Space,10000+ Employees,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),Dallas,TX,1.0,3.9,0,0,30,0,0,0,0,0,0,183000.0
Data Scientist,Senior,Apple,10000+ Employees,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),United States,Na,45.0,4.3,0,0,147,0,0,0,0,0,1,183000.0
Data Scientist,Senior,Slack,1001 to 5000 Employees,Company - Public,Internet,Information Technology,Unknown,San Francisco,CA,7.0,4.7,0,0,437,1,1,1,0,0,1,183000.0
Data Scientist,Unknown,Amsted Rail,1001 to 5000 Employees,Company - Private,Rail,Transportation & Logistics,$500 million to $1 billion (USD),Petersburg,VA,37.0,3.4,0,0,88,0,0,0,0,0,1,183000.0
Data Scientist,Unknown,Metagenomi,1 to 50 Employees,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Unknown,Emeryville,CA,3.0,5.0,0,0,93,0,0,0,0,0,0,183000.0
Data Scientist,Mid,Humana,10000+ Employees,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),Irving,TX,60.0,4.1,0,0,112,1,0,0,0,0,0,157500.0
